id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_est,profit_net_est,mois,indicateur_retour,nombre_commandes_par_client,CLV_simplifie
CMD100955,2025-08-15,C0899,Libreville,Mode,Produit_Mode_45,40.78,3,0.23,5.67,Paiement à la livraison,Influenceur,17.03,livrée,94.2018,37.68072,14.980719999999998,2025-08,0,2,307.207
CMD100956,2025-09-22,C1817,Abidjan,Électronique,Produit_Électronique_50,402.4,1,0.0,3.43,Paiement à la livraison,Email,1.28,livrée,402.4,160.96,156.25,2025-09,0,6,1838.7345999999998
CMD100957,2025-07-11,C1688,Kinshasa,Électronique,Produit_Électronique_26,352.02,2,0.09,4.36,Virement,Email,0.7,livrée,640.6764,256.27056,251.21056,2025-07,0,4,869.953
CMD100958,2025-12-04,C1171,Douala,Électronique,Produit_Électronique_34,245.67,3,0.15,8.52,Carte,Instagram Ads,5.82,livrée,626.4585,250.58339999999998,236.24339999999998,2025-12,0,2,2027.5077
CMD100959,2025-07-28,C0021,Kinshasa,Mode,Produit_Mode_34,28.78,3,0.11,6.72,Mobile Money,Instagram Ads,6.38,livrée,76.8426,30.737040000000004,17.637040000000006,2025-07,0,9,3857.1192
CMD100961,2025-12-09,C0388,Abidjan,Mode,Produit_Mode_20,57.03,3,0.13,6.79,Paiement à la livraison,Instagram Ads,10.58,livrée,148.8483,59.539320000000004,42.169320000000006,2025-12,0,15,3797.1679
CMD100962,2025-09-12,C0216,Kinshasa,Maison,Produit_Maison_45,124.64,3,0.01,9.62,Carte,Email,0.55,livrée,370.18080000000003,148.07232000000002,137.90232,2025-09,0,14,4258.9868
CMD100963,2025-11-10,C0949,Douala,Électronique,Produit_Électronique_12,384.09,1,0.0,7.9,Carte,Instagram Ads,10.63,livrée,384.09,153.636,135.106,2025-11,0,4,889.3694
CMD100964,2025-11-27,C1425,Libreville,Maison,Produit_Maison_27,142.05,3,0.02,7.2,Paiement à la livraison,Email,1.32,livrée,417.627,167.0508,158.53080000000003,2025-11,0,3,559.4117
CMD100965,2025-09-21,C0091,Abidjan,Électronique,Produit_Électronique_30,386.78,2,0.03,3.85,Mobile Money,Influenceur,5.46,livrée,750.3531999999999,300.14128,290.83128,2025-09,0,14,3363.4191499999997
CMD100966,2025-07-24,C0354,Kinshasa,Électronique,Produit_Électronique_46,374.18,2,0.06,9.21,Mobile Money,Email,0.95,livrée,703.4584,281.38336,271.22336,2025-07,0,16,5550.3728
CMD100967,2025-08-01,C0361,Libreville,Maison,Produit_Maison_6,165.74,2,0.04,4.57,Virement,Google Ads,5.77,livrée,318.2208,127.28832,116.94832000000001,2025-08,0,11,3277.2102
CMD100968,2025-11-12,C1488,Cotonou,Électronique,Produit_Électronique_25,354.83,2,0.06,3.47,Mobile Money,Email,1.24,livrée,667.0803999999999,266.83216,262.12215999999995,2025-11,0,2,686.4522999999999
CMD100969,2025-11-18,C0393,Kinshasa,Beauté,Produit_Beauté_37,27.53,1,0.29,9.7,Virement,Instagram Ads,8.36,livrée,19.5463,7.8185199999999995,-10.24148,2025-11,0,20,5946.2414
CMD100970,2025-12-16,C0332,Abidjan,Électronique,Produit_Électronique_50,489.22,3,0.14,3.08,Mobile Money,Instagram Ads,8.9,livrée,1262.1876,504.87504,492.89504000000005,2025-12,0,19,4756.3628
CMD100971,2025-12-30,C0157,Abidjan,Électronique,Produit_Électronique_19,437.94,3,0.19,2.44,Paiement à la livraison,Instagram Ads,5.24,livrée,1064.1942,425.67768,417.99768,2025-12,0,26,11575.6842
CMD100972,2025-12-08,C0067,Douala,Mode,Produit_Mode_1,19.35,1,0.26,3.34,Virement,Google Ads,6.59,retournée,14.319,5.727600000000001,-4.202399999999999,2025-12,1,20,8838.1891
CMD100973,2025-10-26,C0255,Douala,Mode,Produit_Mode_16,65.54,1,0.1,7.44,Paiement à la livraison,Influenceur,19.88,retournée,58.986000000000004,23.594400000000004,-3.7255999999999965,2025-10,1,13,4053.4647999999997
CMD100974,2025-08-25,C0243,Lomé,Maison,Produit_Maison_6,129.35,1,0.02,7.72,Paiement à la livraison,Google Ads,6.65,livrée,126.76299999999999,50.7052,36.3352,2025-08,0,14,3213.4926
CMD100975,2025-12-01,C0501,Douala,Maison,Produit_Maison_4,166.6,1,0.07,4.05,Mobile Money,Email,0.6,livrée,154.938,61.9752,57.3252,2025-12,0,3,310.7678
CMD100976,2025-08-17,C0334,Kinshasa,Beauté,Produit_Beauté_3,30.8,3,0.06,3.14,Mobile Money,Google Ads,3.07,livrée,86.856,34.742399999999996,28.532399999999996,2025-08,0,19,3906.0717
CMD100977,2025-12-18,C0308,Kinshasa,Maison,Produit_Maison_4,87.66,2,0.01,9.64,Carte,Email,0.86,livrée,173.5668,69.42672,58.92672,2025-12,0,20,3189.8942
CMD100978,2025-07-28,C0091,Cotonou,Électronique,Produit_Électronique_40,611.4,1,0.06,8.66,Virement,Instagram Ads,5.5,livrée,574.7159999999999,229.88639999999998,215.72639999999998,2025-07,0,14,3363.4191499999997
CMD100979,2025-12-17,C1218,Dakar,Mode,Produit_Mode_30,37.43,2,0.12,4.28,Mobile Money,Email,1.64,livrée,65.8768,26.350720000000003,20.43072,2025-12,0,2,641.4656
CMD100980,2025-11-26,C0018,Kinshasa,Électronique,Produit_Électronique_21,493.44,1,0.3,6.2,Virement,Instagram Ads,7.68,retournée,345.40799999999996,138.1632,124.2832,2025-11,1,12,3262.2291
CMD100981,2025-10-03,C1679,Douala,Maison,Produit_Maison_36,75.11,1,0.01,3.16,Paiement à la livraison,Google Ads,5.41,annulée,74.3589,29.743560000000002,21.173560000000002,2025-10,0,2,127.7541
CMD100982,2025-07-17,C0068,Abidjan,Mode,Produit_Mode_22,32.62,1,0.05,7.78,Virement,Google Ads,5.58,livrée,30.988999999999997,12.3956,-0.9644000000000004,2025-07,0,11,2939.6946999999996
CMD100983,2025-11-12,C0107,Dakar,Mode,Produit_Mode_7,41.8,1,0.06,9.48,Carte,Google Ads,3.23,livrée,39.291999999999994,15.7168,3.006799999999999,2025-11,0,15,2305.6920999999998
CMD100984,2025-11-24,C1288,Dakar,Maison,Produit_Maison_31,131.675,1,0.04,5.47,Carte,Email,1.4,livrée,126.408,50.5632,43.693200000000004,2025-11,0,2,1267.3644
CMD100985,2025-12-24,C1614,Kinshasa,Électronique,Produit_Électronique_28,294.71,2,0.08,5.85,Virement,Google Ads,5.47,livrée,542.2664,216.90656,205.58656000000002,2025-12,0,1,542.2664
CMD100986,2025-12-03,C0531,Kinshasa,Mode,Produit_Mode_9,56.99,1,0.23,3.05,Virement,Instagram Ads,8.44,livrée,43.8823,17.55292,6.06292,2025-12,0,5,199.5864
CMD100987,2025-12-05,C0266,Abidjan,Électronique,Produit_Électronique_32,573.56,2,0.05,9.58,Paiement à la livraison,Instagram Ads,11.99,livrée,1089.764,435.9056,414.3356,2025-12,0,19,10830.682999999999
CMD100988,2025-08-16,C0476,Dakar,Mode,Produit_Mode_1,45.53,1,0.14,3.25,Mobile Money,Instagram Ads,7.56,livrée,39.1558,15.662320000000001,4.8523200000000015,2025-08,0,5,1739.3031999999998
CMD100989,2025-07-31,C0320,Dakar,Beauté,Produit_Beauté_40,10.09,2,0.01,2.21,Mobile Money,Email,0.69,livrée,19.9782,7.991280000000001,5.091280000000001,2025-07,0,25,6953.8048
CMD100990,2025-10-15,C0170,Cotonou,Maison,Produit_Maison_1,57.85,1,0.29,5.19,Mobile Money,Instagram Ads,10.49,livrée,41.073499999999996,16.429399999999998,0.7493999999999961,2025-10,0,16,5951.0828
CMD100991,2025-12-11,C0144,Kinshasa,Maison,Produit_Maison_20,125.56,1,0.05,7.4,Carte,Google Ads,3.66,livrée,119.282,47.7128,36.6528,2025-12,0,18,3433.0298
CMD100992,2025-09-15,C0165,Dakar,Maison,Produit_Maison_44,166.35,3,0.03,6.85,Carte,Google Ads,3.67,livrée,484.07849999999996,193.63139999999999,183.1114,2025-09,0,11,4000.4565999999995
CMD100993,2025-09-24,C0370,Abidjan,Maison,Produit_Maison_12,119.12,1,0.04,8.77,Carte,Google Ads,4.03,livrée,114.3552,45.74208,32.942080000000004,2025-09,0,17,3326.0344999999998
CMD100994,2025-08-19,C0173,Dakar,Mode,Produit_Mode_31,52.93,3,0.19,5.1,Paiement à la livraison,Email,1.9,livrée,128.6199,51.44796,44.44796,2025-08,0,19,4832.79585
CMD100995,2025-07-10,C0986,Douala,Mode,Produit_Mode_30,53.19,3,0.12,8.68,Virement,Instagram Ads,13.19,livrée,140.42159999999998,56.168639999999996,34.29864,2025-07,0,3,621.3005999999999
CMD100996,2025-10-14,C0114,Dakar,Mode,Produit_Mode_37,33.88,1,0.22,3.28,Virement,Google Ads,5.47,livrée,26.426400000000005,10.570560000000002,1.820560000000003,2025-10,0,21,8941.7247
CMD100997,2025-12-21,C0274,Libreville,Beauté,Produit_Beauté_23,22.51,1,0.05,2.61,Virement,Instagram Ads,11.51,retournée,21.3845,8.5538,-5.5661999999999985,2025-12,1,16,4351.3092
CMD100998,2025-07-17,C0574,Douala,Électronique,Produit_Électronique_41,220.33,2,0.03,5.36,Paiement à la livraison,Email,1.63,livrée,427.4402,170.97608000000002,163.98608000000002,2025-07,0,4,2073.5312
CMD101000,2025-07-30,C1539,Douala,Maison,Produit_Maison_18,124.49,3,0.22,3.37,Carte,Instagram Ads,5.58,livrée,291.3066,116.52264000000001,107.57264,2025-07,0,4,3058.9675
CMD101001,2025-10-14,C0121,Kinshasa,Beauté,Produit_Beauté_14,24.66,1,0.09,4.52,Virement,Influenceur,17.65,livrée,22.4406,8.97624,-13.193759999999997,2025-10,0,16,5068.2907
CMD101002,2025-11-12,C0057,Douala,Électronique,Produit_Beauté_6,31.35,2,0.01,3.27,Mobile Money,Influenceur,10.58,livrée,62.073,24.8292,10.9792,2025-11,0,16,3396.4945
CMD101003,2025-10-22,C0247,Kinshasa,Maison,Produit_Maison_13,108.15,2,0.07,9.03,Mobile Money,Influenceur,13.48,livrée,201.159,80.4636,57.953599999999994,2025-10,0,10,2582.8817999999997
CMD101004,2025-09-26,C1500,Abidjan,Mode,Produit_Mode_50,57.19,3,0.09,6.14,Virement,Google Ads,6.78,livrée,156.1287,62.451480000000004,49.53148,2025-09,0,3,430.88370000000003
CMD101005,2025-09-22,C0050,Douala,Maison,Produit_Maison_14,170.95,1,0.2,9.02,Mobile Money,Instagram Ads,8.15,livrée,136.76,54.704,37.534,2025-09,0,19,2929.9271999999996
CMD101006,2025-07-10,C0365,Abidjan,Beauté,Produit_Beauté_1,41.3,2,0.17,2.25,Carte,Instagram Ads,13.61,livrée,68.55799999999999,27.423199999999998,11.563199999999998,2025-07,0,14,2247.1731
CMD101007,2025-09-18,C1407,Kinshasa,Maison,Produit_Maison_22,125.88,1,0.0,2.12,Carte,Email,0.72,livrée,125.88,50.352000000000004,47.51200000000001,2025-09,0,3,318.73769999999996
CMD101008,2025-10-28,C0211,Kinshasa,Électronique,Produit_Électronique_2,591.04,2,0.12,9.1,Virement,Instagram Ads,11.3,livrée,1040.2304,416.09216,395.69215999999994,2025-10,0,13,5058.1512999999995
CMD101009,2025-11-25,C1308,Kinshasa,Mode,Produit_Mode_13,31.18,1,0.0,2.18,Virement,Instagram Ads,5.4,livrée,31.18,12.472000000000001,4.892000000000001,2025-11,0,5,274.6309
CMD101010,2025-08-19,C0272,Dakar,Électronique,Produit_Électronique_43,530.69,3,0.14,2.39,Paiement à la livraison,Instagram Ads,6.08,livrée,1369.1802,547.67208,539.20208,2025-08,0,17,6359.6013
CMD101011,2025-07-31,C0080,Kinshasa,Beauté,Produit_Beauté_40,11.53,1,0.18,2.36,Carte,Instagram Ads,10.32,livrée,9.454600000000001,3.7818400000000008,-8.898159999999999,2025-07,0,17,4637.0382
CMD101012,2025-11-21,C0105,Douala,Mode,Produit_Mode_10,40.04,2,0.07,5.52,Virement,Instagram Ads,6.56,livrée,74.47439999999999,29.789759999999998,17.70976,2025-11,0,20,3950.2815
CMD101013,2025-12-28,C1175,Lomé,Mode,Produit_Mode_20,30.45,3,0.21,5.76,Carte,Email,1.69,livrée,72.1665,28.866600000000002,21.4166,2025-12,0,3,432.6865
CMD101014,2025-12-04,C1107,Dakar,Mode,Produit_Mode_2,48.2,3,0.07,5.28,Mobile Money,Influenceur,9.1,livrée,134.478,53.7912,39.4112,2025-12,0,1,134.478
CMD101015,2025-10-29,C0103,Kinshasa,Mode,Produit_Mode_6,51.56,2,0.21,9.01,Carte,Google Ads,5.17,livrée,81.46480000000001,32.58592000000001,18.40592000000001,2025-10,0,16,4320.963699999999
CMD101016,2025-10-18,C0360,Douala,Maison,Produit_Maison_40,105.0,1,0.14,5.19,Paiement à la livraison,Instagram Ads,11.34,livrée,90.3,36.12,19.589999999999996,2025-10,0,15,4875.5017
CMD101017,2025-09-30,C0101,Cotonou,Électronique,Produit_Mode_49,63.53,2,0.0,4.05,Carte,Influenceur,11.15,livrée,127.06,50.824000000000005,35.62400000000001,2025-09,0,18,3859.8975
CMD101018,2025-10-28,C0047,Kinshasa,Beauté,Produit_Beauté_7,22.08,1,0.07,8.26,Paiement à la livraison,Instagram Ads,11.2,livrée,20.534399999999998,8.213759999999999,-11.24624,2025-10,0,16,4270.3031
CMD101019,2025-10-25,C0329,Kinshasa,Beauté,Produit_Beauté_31,27.21,3,0.15,7.3,Paiement à la livraison,Instagram Ads,13.32,livrée,69.3855,27.754199999999997,7.134199999999996,2025-10,0,18,3413.3399999999997
CMD101020,2025-08-29,C0294,Abidjan,Beauté,Produit_Beauté_24,32.5,2,0.18,8.75,Virement,Instagram Ads,5.62,livrée,53.300000000000004,21.320000000000004,6.950000000000004,2025-08,0,13,2465.1682
CMD101021,2025-10-09,C0340,Libreville,Beauté,Produit_Beauté_30,21.07,2,0.06,4.6,Virement,Email,0.92,livrée,39.611599999999996,15.844639999999998,10.324639999999999,2025-10,0,20,5113.9787
CMD101022,2025-11-02,C0243,Dakar,Électronique,Produit_Électronique_30,164.11,3,0.22,3.65,Paiement à la livraison,Instagram Ads,7.83,retournée,384.01740000000007,153.60696000000004,142.12696000000003,2025-11,1,14,3213.4926
CMD101023,2025-08-13,C0178,Kinshasa,Mode,Produit_Mode_33,57.35,2,0.23,8.56,Mobile Money,Email,0.95,livrée,88.319,35.327600000000004,25.817600000000002,2025-08,0,19,7017.5565
CMD101024,2025-07-27,C0365,Brazzaville,Beauté,Produit_Beauté_36,24.82,1,0.28,8.68,Virement,Instagram Ads,14.98,livrée,17.8704,7.148160000000001,-16.51184,2025-07,0,14,2247.1731
CMD101025,2025-12-14,C0154,Kinshasa,Mode,Produit_Mode_38,37.29,1,0.28,7.57,Paiement à la livraison,Email,1.14,livrée,26.848799999999997,10.739519999999999,2.029519999999999,2025-12,0,12,2413.5032
CMD101026,2025-10-14,C0124,Abidjan,Électronique,Produit_Électronique_25,248.18,3,0.01,9.01,Paiement à la livraison,Google Ads,5.55,livrée,737.0946,294.83784,280.27784,2025-10,0,16,4228.7212
CMD101027,2025-07-17,C0355,Abidjan,Mode,Produit_Mode_37,35.855000000000004,3,0.2,9.7,Paiement à la livraison,Email,1.5,livrée,86.05200000000002,34.42080000000001,23.220800000000008,2025-07,0,16,3913.933
CMD101028,2025-09-26,C0120,Abidjan,Mode,Produit_Mode_48,45.85,1,0.28,9.17,Carte,Influenceur,10.03,livrée,33.012,13.2048,-5.995199999999999,2025-09,0,29,9619.8371
CMD101029,2025-12-30,C0249,Abidjan,Mode,Produit_Mode_21,41.19,1,0.13,7.09,Paiement à la livraison,Email,1.39,livrée,35.8353,14.334119999999999,5.854119999999999,2025-12,0,19,5378.3029
CMD101030,2025-11-20,C0227,Douala,Maison,Produit_Maison_39,119.78,3,0.08,8.09,Carte,Instagram Ads,8.0,livrée,330.59280000000007,132.23712000000003,116.14712000000003,2025-11,0,18,4043.6669
CMD101031,2025-07-28,C1221,Kinshasa,Électronique,Produit_Électronique_21,492.73,2,0.02,3.8,Paiement à la livraison,Google Ads,3.24,livrée,965.7508,386.30032000000006,379.26032000000004,2025-07,0,4,1236.9787
CMD101032,2025-11-04,C0125,Douala,Maison,Produit_Maison_38,140.83,1,0.16,3.58,Mobile Money,Instagram Ads,6.32,annulée,118.2972,47.31888000000001,37.41888000000001,2025-11,0,19,2333.0704
CMD101033,2025-12-10,C1550,Kinshasa,Beauté,Produit_Beauté_29,21.74,2,0.0,6.07,Mobile Money,Instagram Ads,6.42,livrée,43.48,17.392,4.901999999999999,2025-12,0,5,513.2506
CMD101034,2025-11-14,C0315,Brazzaville,Mode,Produit_Mode_14,25.17,1,0.24,7.65,Mobile Money,Google Ads,6.42,livrée,19.1292,7.651680000000001,-6.41832,2025-11,0,22,6976.995800000001
CMD101035,2025-12-22,C0613,Kinshasa,Beauté,Produit_Beauté_28,42.93,1,0.0,3.32,Virement,Google Ads,7.43,livrée,42.93,17.172,6.422000000000001,2025-12,0,4,744.1509
CMD101036,2025-12-31,C0705,Abidjan,Beauté,Produit_Beauté_40,27.27,3,0.0,2.92,Carte,Influenceur,11.9,livrée,81.81,32.724000000000004,17.904000000000003,2025-12,0,2,461.8116
CMD101037,2025-11-08,C0065,Cotonou,Mode,Produit_Mode_24,36.19,1,0.15,3.07,Carte,Influenceur,16.79,livrée,30.761499999999998,12.3046,-7.555399999999999,2025-11,0,14,4267.8422
CMD101038,2025-11-18,C0001,Libreville,Électronique,Produit_Électronique_8,464.04,3,0.05,6.46,Virement,Instagram Ads,6.92,livrée,1322.5140000000001,529.0056000000001,515.6256000000001,2025-11,0,26,9164.670900000001
CMD101039,2025-09-11,C0481,Kinshasa,Électronique,Produit_Électronique_41,579.15,2,0.01,9.06,Paiement à la livraison,Email,0.7,livrée,1146.7169999999999,458.68679999999995,448.92679999999996,2025-09,0,3,1376.1889999999999
CMD101040,2025-09-20,C0831,Cotonou,Beauté,Produit_Beauté_43,26.005,2,0.07,9.92,Mobile Money,Google Ads,3.22,livrée,48.369299999999996,19.34772,6.207719999999998,2025-09,0,4,620.7116000000001
CMD101041,2025-08-14,C0096,Kinshasa,Mode,Produit_Mode_27,25.6,2,0.2,4.58,Virement,Google Ads,6.82,livrée,40.96000000000001,16.384000000000004,4.9840000000000035,2025-08,0,23,4734.4012999999995
CMD101042,2025-08-09,C0343,Kinshasa,Mode,Produit_Mode_5,55.28,2,0.26,4.38,Carte,Instagram Ads,11.3,livrée,81.8144,32.72576,17.04576,2025-08,0,15,4695.3871
CMD101043,2025-12-13,C0369,Kinshasa,Électronique,Produit_Maison_9,114.93,2,0.15,6.24,Paiement à la livraison,Instagram Ads,8.05,livrée,195.381,78.1524,63.86240000000001,2025-12,0,24,8073.1126
CMD101044,2025-07-22,C0212,Abidjan,Beauté,Produit_Beauté_40,25.38,2,0.2,4.64,Paiement à la livraison,Instagram Ads,10.89,livrée,40.608000000000004,16.2432,0.7132000000000005,2025-07,0,20,6143.98655
CMD101045,2025-08-16,C0217,Kinshasa,Beauté,Produit_Beauté_25,30.56,1,0.05,4.37,Paiement à la livraison,Google Ads,7.45,livrée,29.031999999999996,11.6128,-0.20720000000000027,2025-08,0,17,2257.3316
CMD101046,2025-09-29,C0217,Kinshasa,Mode,Produit_Mode_47,28.08,3,0.15,2.2,Paiement à la livraison,Influenceur,13.95,livrée,71.604,28.6416,12.491600000000002,2025-09,0,17,2257.3316
CMD101047,2025-08-30,C0551,Brazzaville,Mode,Produit_Mode_3,38.715,2,0.19,4.23,Virement,Email,1.34,livrée,62.718300000000006,25.087320000000005,19.517320000000005,2025-08,0,1,62.718300000000006
CMD101048,2025-07-10,C0360,Dakar,Maison,Produit_Maison_45,151.91,2,0.01,3.46,Paiement à la livraison,Influenceur,15.25,livrée,300.7818,120.31272,101.60272,2025-07,0,15,4875.5017
CMD101049,2025-07-21,C0374,Dakar,Mode,Produit_Mode_30,20.4,2,0.08,9.11,Virement,Email,0.89,livrée,37.536,15.014400000000002,5.014400000000003,2025-07,0,11,1634.3222999999998
CMD101050,2025-11-10,C0312,Kinshasa,Beauté,Produit_Beauté_41,30.16,2,0.03,2.43,Paiement à la livraison,Influenceur,12.75,livrée,58.5104,23.40416,8.224160000000001,2025-11,0,23,3589.1624
CMD101051,2025-12-17,C0159,Abidjan,Mode,Produit_Mode_40,41.61,1,0.27,9.07,Virement,Instagram Ads,11.76,livrée,30.3753,12.150120000000001,-8.679879999999999,2025-12,0,20,5692.7441
CMD101052,2025-07-14,C1095,Abidjan,Électronique,Produit_Électronique_30,362.92,2,0.04,8.4,Paiement à la livraison,Influenceur,16.86,livrée,696.8064,278.72256000000004,253.46256000000005,2025-07,0,4,1141.4850000000001
CMD101053,2025-11-09,C1175,Abidjan,Maison,Produit_Maison_23,115.55,3,0.1,8.71,Paiement à la livraison,Instagram Ads,5.69,livrée,311.985,124.79400000000001,110.394,2025-11,0,3,432.6865
CMD101054,2025-09-14,C0018,Dakar,Électronique,Produit_Mode_47,55.93,2,0.24,5.7,Virement,Email,1.18,livrée,85.0136,34.00544,27.12544,2025-09,0,12,3262.2291
CMD101055,2025-11-22,C0322,Dakar,Mode,Produit_Mode_37,35.15,1,0.0,7.43,Mobile Money,Influenceur,17.0,livrée,35.15,14.06,-10.37,2025-11,0,19,3225.2808999999997
CMD101056,2025-07-14,C0597,Douala,Mode,Produit_Mode_32,43.66,3,0.13,4.75,Virement,Instagram Ads,6.23,livrée,113.95259999999999,45.58104,34.60104,2025-07,0,4,832.1452
CMD101057,2025-07-22,C0039,Kinshasa,Mode,Produit_Mode_17,44.11,3,0.12,3.21,Virement,Google Ads,4.43,livrée,116.45039999999999,46.58016,38.94016,2025-07,0,18,4248.74165
CMD101058,2025-08-03,C0563,Libreville,Mode,Produit_Mode_48,54.93,2,0.27,2.36,Carte,Instagram Ads,12.15,livrée,80.1978,32.07912,17.569120000000005,2025-08,0,4,920.6333
CMD101059,2025-07-29,C1863,Dakar,Beauté,Produit_Beauté_43,29.6,1,0.03,3.21,Mobile Money,Influenceur,8.25,livrée,28.712,11.4848,0.024799999999999045,2025-07,0,3,192.7431
CMD101060,2025-10-23,C0089,Abidjan,Beauté,Produit_Beauté_32,22.07,3,0.25,9.23,Mobile Money,Instagram Ads,8.51,livrée,49.657500000000006,19.863000000000003,2.123000000000003,2025-10,0,18,4984.7509
CMD101061,2025-08-16,C1765,Kinshasa,Électronique,Produit_Électronique_10,382.08,1,0.1,4.35,Carte,Instagram Ads,14.29,retournée,343.872,137.5488,118.90880000000001,2025-08,1,3,498.34290000000004
CMD101062,2025-11-30,C0315,Kinshasa,Maison,Produit_Maison_50,138.36,2,0.24,9.29,Paiement à la livraison,Instagram Ads,9.86,livrée,210.30720000000002,84.12288000000001,64.97288000000002,2025-11,0,22,6976.995800000001
CMD101063,2025-10-07,C0225,Cotonou,Beauté,Produit_Beauté_14,35.5,1,0.26,8.58,Mobile Money,Instagram Ads,11.94,livrée,26.27,10.508000000000001,-10.011999999999999,2025-10,0,11,1232.5481000000002
CMD101064,2025-11-25,C0706,Cotonou,Beauté,Produit_Beauté_49,29.2,1,0.0,9.12,Virement,Instagram Ads,8.59,livrée,29.2,11.68,-6.029999999999999,2025-11,0,2,817.1239
CMD101065,2025-07-30,C0237,Brazzaville,Mode,Produit_Mode_31,5.05,2,0.25,3.73,Virement,Email,1.31,livrée,7.574999999999999,3.03,-2.0100000000000002,2025-07,0,14,6145.71975
CMD101066,2025-11-14,C0349,Abidjan,Électronique,Produit_Électronique_17,422.85,3,0.13,3.76,Paiement à la livraison,Instagram Ads,6.44,livrée,1103.6385000000002,441.4554000000001,431.2554000000001,2025-11,0,25,7043.7233
CMD101067,2025-08-07,C0222,Dakar,Mode,Produit_Mode_25,41.54,2,0.07,8.5,Paiement à la livraison,Instagram Ads,13.87,retournée,77.2644,30.90576,8.535760000000002,2025-08,1,13,3329.7759
CMD101068,2025-12-21,C0271,Lomé,Électronique,Produit_Électronique_7,385.6,2,0.19,5.71,Carte,Instagram Ads,12.72,livrée,624.672,249.86880000000002,231.43880000000001,2025-12,0,16,3983.1011
CMD101069,2025-11-14,C1958,Libreville,Maison,Produit_Maison_22,83.67,2,0.05,5.06,Virement,Email,1.34,livrée,158.97299999999998,63.5892,57.18919999999999,2025-11,0,1,158.97299999999998
CMD101070,2025-09-08,C0050,Kinshasa,Mode,Produit_Mode_30,28.31,3,0.22,7.56,Paiement à la livraison,Instagram Ads,9.09,livrée,66.24539999999999,26.49816,9.84816,2025-09,0,19,2929.9271999999996
CMD101071,2025-12-20,C1503,Abidjan,Mode,Produit_Mode_34,30.59,2,0.24,8.58,Mobile Money,Google Ads,7.87,livrée,46.4968,18.59872,2.14872,2025-12,0,3,1675.5163999999997
CMD101072,2025-09-25,C0368,Abidjan,Mode,Produit_Mode_44,39.85,3,0.17,7.71,Carte,Instagram Ads,9.49,livrée,99.2265,39.6906,22.4906,2025-09,0,26,5570.7768
CMD101074,2025-10-23,C0371,Dakar,Maison,Produit_Maison_3,116.93,1,0.15,6.07,Mobile Money,Instagram Ads,10.08,livrée,99.3905,39.75620000000001,23.60620000000001,2025-10,0,20,6356.9703
